date,stablecoin_name,price,circulating_supply_usd,total_volume_usd,tvl_global_usd,price_deviation,log_volume,anomaly_score,is_anomaly
2022-09-16,USDT,0.9999809861183168,60178106491.1,46290851147,72213727789.31999,1.9013881683238587e-05,24.558210179118017,1,0
2022-09-17,USDT,1.0000979900360107,45376269495.700005,34904822689,54451523394.84,9.799003601074219e-05,24.27589084256788,1,0
2022-09-18,USDT,1.0000230073928833,59873355669.4,46056427438,71848026803.28,2.300739288330078e-05,24.553133165130596,1,0
2022-09-19,USDT,1.0001059770584106,73799957180.3,56769197831,88559948616.36,0.00010597705841064453,24.762259723890057,1,0
2022-09-20,USDT,1.000059962272644,65670013033.3,50515394641,78804015639.96,5.996227264404297e-05,24.645543971168152,1,0
2022-09-21,USDT,1.000085949897766,82628789165.0,63560607050,99154546998.0,8.594989776589124e-05,24.875259729403176,1,0
2022-09-22,USDT,0.9999840259552002,70629169198.90001,54330130153,84755003038.68001,1.5974044799804688e-05,24.718344793126338,1,0
2022-09-23,USDT,0.9999809861183168,75745450809.6,58265731392,90894540971.52,1.9013881683238587e-05,24.788279959763358,1,0
2022-09-24,USDT,1.0000499486923218,50719715720.700005,39015165939,60863658864.84,4.9948692321777344e-05,24.387216277742027,1,0
2022-09-25,USDT,1.000054955482483,45553702594.4,35041309688,54664443113.28,5.4955482482910156e-05,24.279793479285278,1,0
2022-09-26,USDT,0.9999899864196776,75153093463.5,57810071895,90183712156.2,1.0013580322376647e-05,24.78042885170029,1,0
2022-09-27,USDT,0.9999799728393556,93186085046.6,71681603882,111823302055.92,2.0027160644420228e-05,24.995499980962645,1,0
2022-09-28,USDT,0.9999759793281556,85459781761.90001,65738293663,102551738114.28,2.40206718443714e-05,24.908947449019646,1,0
2022-09-29,USDT,1.0000790357589722,68443705805.8,52649004466,82132446966.96,7.903575897216797e-05,24.686913166838607,1,0
2022-09-30,USDT,1.0000489950180054,71790752265.7,55223655589,86148902718.84,4.8995018005371094e-05,24.734657241728108,1,0
2022-10-01,USDT,1.0000430345535278,35506797095.9,27312920843,42608156515.08,4.303455352783203e-05,24.030625718159484,1,0
2022-10-02,USDT,1.000059962272644,39142242614.8,30109417396,46970691137.76,5.996227264404297e-05,24.12810383009975,1,0
2022-10-03,USDT,1.0000890493392944,52248957194.200005,40191505534,62698748633.04,8.90493392944336e-05,24.416921505143815,1,0
2022-10-04,USDT,1.000251054763794,57857336687.8,44505643606,69428804025.36,0.0002510547637939453,24.51888184070651,1,0
2022-10-05,USDT,1.0001089572906494,54448511614.9,41883470473,65338213937.88,0.00010895729064941406,24.458157086611926,1,0
2022-10-06,USDT,1.000143051147461,57146495961.1,43958843047,68575795153.31999,0.0001430511474609375,24.506519647846144,1,0
2022-10-07,USDT,1.0001219511032104,49425287436.200005,38019451874,59310344923.44,0.00012195110321044922,24.361363757148432,1,0
2022-10-08,USDT,1.0000829696655271,30474448166.5,23441883205,36569337799.8,8.29696655271217e-05,23.877790139980913,1,0
2022-10-09,USDT,1.0001579523086548,29871089166.1,22977760897,35845306999.32,0.00015795230865478516,23.857792667631042,1,0
2022-10-10,USDT,1.0000180006027222,49196273120.8,37843287016,59035527744.96,1.800060272216797e-05,24.35671944355723,1,0
2022-10-11,USDT,0.999900996685028,50008685469.6,38468219592,60010422563.52,9.900331497203485e-05,24.373098272239332,1,0
2022-10-12,USDT,0.9999920129776,42963201400.6,33048616462,51555841680.71999,7.987022400013366e-06,24.22124554043141,1,0
2022-10-13,USDT,1.0000790357589722,78586118435.5,60450860335,94303342122.6,7.903575897216797e-05,24.82509664609783,1,0
2022-10-14,USDT,1.000074028968811,63604303717.5,48926387475,76325164461.0,7.402896881103516e-05,24.613582709070176,1,0
2022-10-15,USDT,1.000087022781372,33185661719.6,25527432092,39822794063.52,8.702278137207031e-05,23.963019479239613,1,0
2022-10-16,USDT,1.0000569820404053,35657468476.5,27428821905,42788962171.8,5.698204040527344e-05,24.034860191866766,1,0
2022-10-17,USDT,1.00006902217865,47718543044.9,36706571573,57262251653.88,6.902217864990234e-05,24.32622163793911,1,0
2022-10-18,USDT,1.0001059770584106,50716064284.6,39012357142,60859277141.52,0.00010597705841064453,24.387144282710267,1,0
2022-10-19,USDT,1.000059962272644,42597139100.1,32767030077,51116566920.12,5.996227264404297e-05,24.212688666254966,1,0
2022-10-20,USDT,0.9999939799308776,42876410795.4,32981854458,51451692954.48,6.0200691224254754e-06,24.21922338230297,1,0
2022-10-21,USDT,1.0001230239868164,53860298775.4,41430999058,64632358530.48,0.00012302398681640625,24.447295207130686,1,0
2022-10-22,USDT,1.0000849962234497,31372955793.4,24133042918,37647546952.08,8.499622344970703e-05,23.906847813854473,1,0
2022-10-23,USDT,1.0000770092010498,41118375277.200005,31629519444,49342050332.64001,7.700920104980469e-05,24.177356681135592,1,0
2022-10-24,USDT,1.0000569820404053,52642336581.9,40494105063,63170803898.28,5.698204040527344e-05,24.424422246489588,1,0
2022-10-25,USDT,1.000208020210266,84163285033.1,64740988487,100995942039.72,0.00020802021026589124,24.893660353909965,1,0
2022-10-26,USDT,1.0001989603042605,101782688855.9,78294376043,122139226627.08,0.00019896030426047595,25.08374161161645,1,0
2022-10-27,USDT,1.0000920295715332,88982306494.90001,68447928073,106778767793.88,9.202957153320312e-05,24.94933911903356,1,0
2022-10-28,USDT,1.0001460313796997,80233784065.5,61718295435,96280540878.6,0.00014603137969970703,24.845846246367188,1,0
2022-10-29,USDT,1.0002260208129885,87884020056.3,67603092351,105460824067.56,0.0002260208129885033,24.936919563801137,1,0
2022-10-30,USDT,1.0001790523529053,68735581904.6,52873524542,82482698285.52,0.00017905235290527344,24.6911685692994,1,0
2022-10-31,USDT,0.9999470114707948,87318950339.40001,67168423338,104782740407.28,5.298852920521124e-05,24.930469083253552,1,0
2022-11-01,USDT,0.9999240040779114,73834083984.7,56795449219,88600900781.64,7.599592208862305e-05,24.762722040097593,1,0
2022-11-02,USDT,0.9999960064888,99318742598.4,76399032768,119182491118.08,3.993511199951172e-06,25.059235872947124,1,0
2022-11-03,USDT,1.0000070333480835,80067714814.1,61590549857,96081257776.92,7.033348083496094e-06,24.84377428432105,1,0
2022-11-04,USDT,1.0000760555267334,114502484439.2,88078834184,137402981327.04,7.605552673339844e-05,25.20149809340812,1,0
2022-11-05,USDT,1.0001189708709717,74257478538.1,57121137337,89108974245.72,0.00011897087097167969,24.768440066159062,1,0
2022-11-06,USDT,1.0000900030136108,66424641231.0,51095877870,79709569477.2,9.000301361083984e-05,24.656969663015744,1,0
2022-11-07,USDT,1.0000940561294556,94378190483.2,72598608064,113253828579.84,9.40561294555664e-05,25.008211585934962,1,0
2022-11-08,USDT,1.0000319480895996,211555326234.2,162734866334,253866391481.04,3.1948089599609375e-05,25.815388126522574,-1,1
2022-11-09,USDT,0.9986000061035156,187167676809.1,143975136007,224601212170.92,0.001399993896484375,25.692906455002706,-1,1
2022-11-10,USDT,0.9978349804878236,149249254841.7,114807119109,179099105810.04,0.0021650195121764026,25.46651933206245,1,0
2022-11-11,USDT,0.99821799993515,97413600486.8,74933538836,116896320584.16,0.0017820000648499645,25.039867408780733,1,0
2022-11-12,USDT,0.9986159801483154,52387580035.700005,40298138489,62865096042.84,0.0013840198516845703,24.419571113517062,1,0
2022-11-13,USDT,0.9987549781799316,52246856402.0,40189889540,62696227682.4,0.0012450218200683594,24.41688129698374,1,0
2022-11-14,USDT,0.9990130066871644,85324996156.40001,65634612428,102389995387.68,0.0009869933128355823,24.90736902224034,1,0
2022-11-15,USDT,0.9991300106048584,62217088797.5,47859299075,74660506557.0,0.0008699893951416016,24.591531274020607,1,0
2022-11-16,USDT,0.9992290139198304,59359530484.8,45661177296,71231436581.76,0.0007709860801695667,24.544514261706023,1,0
2022-11-17,USDT,0.9994019865989684,49067774925.0,37744442250,58881329910.0,0.0005980134010316052,24.35410407666369,1,0
2022-11-18,USDT,0.9991629719734192,45342828597.3,34879098921,54411394316.76,0.0008370280265808105,24.27515360199524,1,0
2022-11-19,USDT,0.999101996421814,30274970878.1,23288439137,36329965053.72,0.0008980035781860352,23.871222900048085,1,0
2022-11-20,USDT,0.9989820122718812,43985356227.8,33834889406,52782427473.36,0.0010179877281187855,24.24475833802765,1,0
2022-11-21,USDT,0.9990890026092528,70925781890.6,54558293762,85110938268.72,0.0009109973907471813,24.72253557732033,1,0
2022-11-22,USDT,0.9991570115089417,57273065938.4,44056204568,68727679126.08,0.0008429884910583496,24.5087320322815,1,0
2022-11-23,USDT,0.9991940259933472,59436596246.3,45720458651,71323915495.56,0.000805974006652832,24.545811707581233,1,0
2022-11-24,USDT,0.999421000480652,47894204289.1,36841695607,57473045146.92,0.0005789995193480335,24.329896073550128,1,0
2022-11-25,USDT,0.9995779991149902,33447197745.0,25728613650,40136637294.0,0.0004220008850097656,23.970869581143287,1,0
2022-11-26,USDT,0.9995740056037904,32748121110.9,25190862393,39297745333.08,0.0004259943962096058,23.949747162294578,1,0
2022-11-27,USDT,0.9996039867401124,35865173436.3,27588594951,43038208123.560005,0.0003960132598875843,24.040668297891155,1,0
2022-11-28,USDT,0.9996619820594788,48448857988.700005,37268352299,58138629586.44,0.00033801794052124023,24.341410339640063,1,0
2022-11-29,USDT,0.9997439980506896,40886189587.1,31450915067,49063427504.52,0.00025600194931041376,24.171693915631426,1,0
2022-11-30,USDT,1.0000150203704834,48626791415.8,37405224166,58352149698.96,1.5020370483398438e-05,24.345076215221678,1,0
2022-12-01,USDT,1.0000439882278442,38887604039.700005,29913541569,46665124847.64001,4.398822784423828e-05,24.12157711013465,1,0
2022-12-02,USDT,1.0000649690628052,34295010477.0,26380777290,41154012572.4,6.496906280517578e-05,23.995901448964492,1,0
2022-12-03,USDT,1.00006103515625,26792040544.1,20609261957,32150448652.92,6.103515625e-05,23.74900642130948,1,0
2022-12-04,USDT,1.0001200437545776,28144681489.6,21649754992,33773617787.52,0.00012004375457763672,23.79825997461032,1,0
2022-12-05,USDT,1.0000540018081665,37366663877.4,28743587598,44839996652.88,5.4001808166503906e-05,24.081680539277862,1,0
2022-12-06,USDT,1.0000770092010498,33233195784.1,25563996757,39879834940.92,7.700920104980469e-05,23.964450821915474,1,0
2022-12-07,USDT,1.0000020265579224,33578851536.1,25829885797,40294621843.32,2.0265579223632812e-06,23.974798022751315,1,0
2022-12-08,USDT,1.0001269578933716,33629393382.0,25868764140,40355272058.4,0.00012695789337158203,23.976302060105283,1,0
2022-12-09,USDT,1.0000569820404053,32501153027.2,25000886944,39001383632.64,5.698204040527344e-05,23.94217713898529,1,0
2022-12-10,USDT,1.0000460147857666,21133339390.8,16256414916,25360007268.96,4.601478576660156e-05,23.511753431946378,1,0
2022-12-11,USDT,1.0000779628753662,22147593512.2,17036610394,26577112214.64,7.796287536621094e-05,23.55863041807906,1,0
2022-12-12,USDT,1.0001070499420166,33634493561.5,25872687355,40361392273.8,0.00010704994201660156,23.97645370699164,1,0
2022-12-13,USDT,1.0000170469284058,48688029642.200005,37452330494,58425635570.64001,1.704692840576172e-05,24.346334774479473,1,0
2022-12-14,USDT,1.0001050233840942,40856062510.9,31427740393,49027275013.08,0.00010502338409423828,24.170956791884773,1,0
2022-12-15,USDT,1.0000779628753662,32473669894.9,24979746073,38968403873.88,7.796287536621094e-05,23.94133117642004,1,0
2022-12-16,USDT,1.0001569986343384,41467387815.1,31897990627,49760865378.12,0.0001569986343383789,24.185808855035408,1,0
2022-12-17,USDT,1.000161051750183,27698715397.6,21306704152,33238458477.120003,0.00016105175018310547,23.78228760910586,1,0
2022-12-18,USDT,1.000154972076416,18749141187.4,14422416298,22498969424.88,0.00015497207641601562,23.392049520577004,1,0
2022-12-19,USDT,1.0000799894332886,28366531120.2,21820408554,34039837344.24,7.998943328857422e-05,23.806111541053223,1,0
2022-12-20,USDT,1.0001109838485718,34091574855.0,26224288350,40909889826.0,0.00011098384857177734,23.989951854578404,1,0
2022-12-21,USDT,1.0000770092010498,24010328214.6,18469483242,28812393857.52,7.700920104980469e-05,23.63938565258533,1,0
2022-12-22,USDT,1.000010967254639,26087479194.4,20067291688,31304975033.28,1.096725463889392e-05,23.72235704740037,1,0
2022-12-23,USDT,0.9999809861183168,23882201926.7,18370924559,28658642312.04,1.9013881683238587e-05,23.634035064792624,1,0
2022-12-24,USDT,0.9999920129776,15141645392.9,11647419533,18169974471.48,7.987022400013366e-06,23.178350493196078,1,0
2022-12-25,USDT,0.9999430179595948,19312935482.1,14856104217,23175522578.52,5.6982040405162415e-05,23.42167667618492,1,0
2022-12-26,USDT,0.9999949932098388,19482528378.3,14986560291,23379034053.96,5.006790161243835e-06,23.43041965588481,1,0
2022-12-27,USDT,0.9998499751091005,24120765736.6,18554435182,28944918883.92,0.00015002489089954718,23.643974690844757,1,0
2022-12-28,USDT,0.9996860027313232,27510286065.6,21161758512,33012343278.72,0.0003139972686767578,23.775461546012735,1,0
2022-12-29,USDT,0.9997349977493286,24137378974.8,18567214596,28964854769.76,0.0002650022506713867,23.644663206284164,1,0
2022-12-30,USDT,0.99965900182724,24911846991.2,19162959224,29894216389.44,0.00034099817276000977,23.676245045632143,1,0
2022-12-31,USDT,0.9996740221977234,17506505318.9,13466542553,21007806382.68,0.00032597780227661133,23.323474116915808,1,0
2023-01-01,USDT,0.9996920228004456,14748479223.4,11344984018,17698175068.079998,0.00030797719955444336,23.152041546539056,1,0
2023-01-02,USDT,0.999770998954773,21253415162.2,16348780894,25504098194.64,0.00022900104522705078,23.517419168512774,1,0
2023-01-03,USDT,0.9997590184211732,23703828034.9,18233713873,28444593641.88,0.00024098157882679327,23.626538128091738,1,0
2023-01-04,USDT,0.999763011932373,32130768018.7,24715975399,38556921622.44,0.00023698806762695312,23.930715648837964,1,0
2023-01-05,USDT,0.9996970295906068,25134580610.1,19334292777,30161496732.120003,0.0003029704093931995,23.685146184041646,1,0
2023-01-06,USDT,0.9997379779815674,26456087706.1,20350836697,31747305247.32,0.0002620220184326172,23.736387863370638,1,0
2023-01-07,USDT,0.9998959898948668,15114941791.3,11626878301,18137930149.56,0.00010401010513316766,23.176585349733692,1,0
2023-01-08,USDT,0.9999570250511168,19309871769.5,14853747515,23171846123.4,4.297494888316766e-05,23.421518028338,1,0
2023-01-09,USDT,0.9999989867210388,40730772049.5,31331363115,48876926459.4,1.0132789611816406e-06,24.167885449294726,1,0
2023-01-10,USDT,1.000100016593933,30997134685.4,23843949758,37196561622.48,0.00010001659393310547,23.89479634323091,1,0
2023-01-11,USDT,1.0000189542770386,33249268891.8,25576360686,39899122670.16,1.895427703857422e-05,23.964934351161595,1,0
2023-01-12,USDT,1.0000920295715332,54023431204.6,41556485542,64828117445.52,9.202957153320312e-05,24.450319436151315,1,0
2023-01-13,USDT,1.0002139806747437,46415688250.1,35704375577,55698825900.12,0.00021398067474365234,24.29853908343159,1,0
2023-01-14,USDT,1.0001569986343384,69820746560.5,53708266585,83784895872.59999,0.0001569986343383789,24.706832766762638,1,0
2023-01-15,USDT,1.0003739595413208,39036692260.8,30028224816,46844030712.96,0.0003739595413208008,24.125403603541354,1,0
2023-01-16,USDT,1.0001260042190552,46744576227.700005,35957366329,56093491473.240005,0.00012600421905517578,24.305599804991203,1,0
2023-01-17,USDT,1.000102996826172,41926129177.4,32250868598,50311355012.88,0.00010299682617209704,24.196810813127822,1,0
2023-01-18,USDT,0.9999899864196776,52645089130.4,40496222408,63174106956.48,1.0013580322376647e-05,24.424474532856777,1,0
2023-01-19,USDT,1.0000230073928833,33756720241.4,25966707878,40508064289.68,2.300739288330078e-05,23.980081088278265,1,0
2023-01-20,USDT,1.0001790523529053,43933316086.4,33794858528,52719979303.68,0.00017905235290527344,24.24357451333817,1,0
2023-01-21,USDT,1.0002169609069824,52611817939.200005,40470629184,63134181527.04,0.00021696090698242188,24.42384234266169,1,0
2023-01-22,USDT,1.0002340078353882,42708239086.5,32852491605,51249886903.8,0.0002340078353881836,24.215293426976366,1,0
2023-01-23,USDT,1.0002039670944214,45852884688.0,35271449760,55023461625.6,0.00020396709442138672,24.286339684999444,1,0
